state,yr,qtr,index_nsa,index_sa,Warning
PA,2022,1,307.01,308.04,
PA,2022,2,321.23,317.34,
RI,1991,1,100.00,100.00,
RI,1991,2,97.45,97.59,
RI,1991,3,95.89,95.96,
RI,1991,4,96.86,96.35,
RI,1992,1,96.39,96.43,
RI,1992,2,94.47,94.56,
RI,1992,3,94.80,94.85,
RI,1992,4,96.57,96.09,
RI,1993,1,93.54,93.68,
RI,1993,2,93.38,93.39,
RI,1993,3,93.00,92.96,
RI,1993,4,92.85,92.44,
RI,1994,1,92.40,92.66,
RI,1994,2,93.63,93.54,
RI,1994,3,92.89,92.78,
RI,1994,4,91.77,91.42,
RI,1995,1,91.81,92.23,
RI,1995,2,91.91,91.71,
RI,1995,3,91.54,91.33,
RI,1995,4,92.10,91.80,
RI,1996,1,90.51,91.02,
RI,1996,2,91.37,91.12,
RI,1996,3,91.76,91.45,
RI,1996,4,90.33,90.03,
RI,1997,1,91.15,91.81,
RI,1997,2,91.32,91.07,
RI,1997,3,91.55,91.11,
RI,1997,4,92.69,92.38,
RI,1998,1,92.46,93.28,
RI,1998,2,95.43,95.17,
RI,1998,3,96.62,96.00,
RI,1998,4,97.70,97.35,
RI,1999,1,98.67,99.73,
RI,1999,2,100.41,100.12,
RI,1999,3,104.58,103.74,
RI,1999,4,106.36,106.03,
RI,2000,1,106.26,107.50,
RI,2000,2,113.02,112.69,
RI,2000,3,117.23,116.19,
RI,2000,4,119.94,119.59,
RI,2001,1,121.38,122.86,
RI,2001,2,127.99,127.63,
RI,2001,3,133.77,132.52,
RI,2001,4,138.17,137.82,
RI,2002,1,142.47,144.16,
RI,2002,2,151.33,150.93,
RI,2002,3,160.21,158.72,
RI,2002,4,165.50,165.10,
RI,2003,1,169.49,171.38,
RI,2003,2,178.87,178.41,
RI,2003,3,185.51,183.92,
RI,2003,4,192.37,191.88,
RI,2004,1,198.87,201.01,
RI,2004,2,207.56,206.94,
RI,2004,3,219.11,217.47,
RI,2004,4,220.43,219.72,
RI,2005,1,228.35,230.86,
RI,2005,2,232.69,231.78,
RI,2005,3,237.11,235.70,
RI,2005,4,236.47,235.44,
RI,2006,1,234.13,236.93,
RI,2006,2,238.46,237.24,
RI,2006,3,235.43,234.34,
RI,2006,4,233.30,232.00,
RI,2007,1,224.85,227.82,
RI,2007,2,226.89,225.49,
RI,2007,3,223.52,222.64,
RI,2007,4,221.15,219.74,
RI,2008,1,210.24,213.23,
RI,2008,2,208.48,207.07,
RI,2008,3,199.38,198.66,
RI,2008,4,194.91,193.58,
RI,2009,1,196.18,199.04,
RI,2009,2,189.35,188.06,
RI,2009,3,190.92,190.22,
RI,2009,4,188.62,187.36,
RI,2010,1,180.58,183.19,
RI,2010,2,184.04,182.84,
RI,2010,3,185.03,184.24,
RI,2010,4,182.00,180.87,
RI,2011,1,176.21,178.74,
RI,2011,2,175.62,174.52,
RI,2011,3,172.31,171.44,
RI,2011,4,173.02,172.06,
RI,2012,1,170.18,172.62,
RI,2012,2,172.32,171.24,
RI,2012,3,171.06,170.11,
RI,2012,4,171.67,170.77,
RI,2013,1,169.86,172.35,
RI,2013,2,177.31,176.15,
RI,2013,3,179.65,178.59,
RI,2013,4,176.76,175.91,
RI,2014,1,179.60,182.31,
RI,2014,2,182.70,181.40,
RI,2014,3,184.97,183.80,
RI,2014,4,187.11,186.36,
RI,2015,1,184.62,187.46,
RI,2015,2,190.12,188.65,
RI,2015,3,191.87,190.48,
RI,2015,4,193.83,193.38,
RI,2016,1,191.84,194.71,
RI,2016,2,198.93,197.27,
RI,2016,3,202.61,201.06,
RI,2016,4,204.96,204.81,
RI,2017,1,205.48,208.40,
RI,2017,2,214.54,212.66,
RI,2017,3,215.94,214.25,
RI,2017,4,217.57,217.62,
RI,2018,1,220.33,223.47,
RI,2018,2,229.92,227.70,
RI,2018,3,233.10,231.25,
RI,2018,4,230.60,230.78,
RI,2019,1,232.57,236.07,
RI,2019,2,240.14,237.54,
RI,2019,3,243.08,241.12,
RI,2019,4,245.90,246.18,
RI,2020,1,248.60,252.61,
RI,2020,2,251.57,248.56,
RI,2020,3,264.64,262.49,
RI,2020,4,278.74,279.05,
RI,2021,1,284.90,289.83,
RI,2021,2,310.52,306.48,
RI,2021,3,320.80,318.23,
RI,2021,4,325.73,326.02,
RI,2022,1,333.02,339.11,
RI,2022,2,363.80,358.80,
SC,1991,1,100.00,100.00,
SC,1991,2,100.93,100.86,
SC,1991,3,102.15,101.54,
SC,1991,4,102.60,102.28,
SC,1992,1,103.09,103.08,
SC,1992,2,103.53,103.41,
SC,1992,3,105.01,104.40,
SC,1992,4,105.87,105.61,
SC,1993,1,105.47,105.41,
SC,1993,2,105.99,105.82,
SC,1993,3,107.85,107.26,
SC,1993,4,108.42,108.24,
SC,1994,1,109.10,108.97,
SC,1994,2,110.74,110.50,
SC,1994,3,111.18,110.61,
SC,1994,4,111.54,111.45,
SC,1995,1,113.23,113.05,
SC,1995,2,114.26,113.93,
SC,1995,3,115.24,114.69,
SC,1995,4,114.90,114.85,
SC,1996,1,117.30,117.10,
SC,1996,2,118.59,118.17,
SC,1996,3,119.29,118.75,
SC,1996,4,122.17,122.16,
SC,1997,1,122.24,122.07,
SC,1997,2,123.11,122.59,
SC,1997,3,124.10,123.56,
SC,1997,4,125.36,125.34,
SC,1998,1,126.70,126.61,
SC,1998,2,128.64,128.02,
SC,1998,3,130.55,129.96,
SC,1998,4,131.86,131.87,
SC,1999,1,133.23,133.18,
SC,1999,2,136.70,135.99,
SC,1999,3,138.39,137.75,
SC,1999,4,139.01,139.02,
SC,2000,1,140.85,140.86,
SC,2000,2,143.93,143.15,
SC,2000,3,144.51,143.80,
SC,2000,4,145.01,145.08,
SC,2001,1,146.38,146.36,
SC,2001,2,148.44,147.70,
SC,2001,3,149.96,149.18,
SC,2001,4,149.86,149.91,
SC,2002,1,152.30,152.26,
SC,2002,2,152.94,152.26,
SC,2002,3,154.44,153.63,
SC,2002,4,155.75,155.74,
SC,2003,1,155.64,155.56,
SC,2003,2,158.50,157.86,
SC,2003,3,160.21,159.44,
SC,2003,4,160.61,160.42,
SC,2004,1,163.52,163.56,
SC,2004,2,165.54,164.81,
SC,2004,3,169.56,168.84,
SC,2004,4,171.01,170.74,
SC,2005,1,173.20,173.31,
SC,2005,2,177.35,176.46,
SC,2005,3,180.82,180.10,
SC,2005,4,186.00,185.74,
SC,2006,1,188.11,188.29,
SC,2006,2,192.26,191.20,
SC,2006,3,193.60,192.72,
SC,2006,4,197.24,197.16,
SC,2007,1,198.21,198.40,
SC,2007,2,202.39,201.25,
SC,2007,3,202.00,200.93,
SC,2007,4,199.81,199.74,
SC,2008,1,200.35,200.78,
SC,2008,2,199.66,198.52,
SC,2008,3,196.81,195.52,
SC,2008,4,189.63,189.49,
SC,2009,1,192.65,193.44,
SC,2009,2,191.28,190.15,
SC,2009,3,191.73,190.18,
SC,2009,4,186.23,186.01,
SC,2010,1,183.19,184.39,
SC,2010,2,182.91,181.78,
SC,2010,3,179.83,178.04,
SC,2010,4,179.34,179.16,
SC,2011,1,169.04,170.55,
SC,2011,2,170.39,169.12,
SC,2011,3,172.28,170.36,
SC,2011,4,173.78,173.72,
SC,2012,1,167.45,169.18,
SC,2012,2,175.75,174.23,
SC,2012,3,175.56,173.47,
SC,2012,4,172.91,173.12,
SC,2013,1,175.19,176.98,
SC,2013,2,181.80,180.04,
SC,2013,3,184.94,182.73,
SC,2013,4,180.64,181.20,
SC,2014,1,180.94,182.47,
SC,2014,2,187.58,185.80,
SC,2014,3,190.51,188.23,
SC,2014,4,190.38,191.26,
SC,2015,1,194.60,195.84,
SC,2015,2,199.64,197.84,
SC,2015,3,200.05,197.82,
SC,2015,4,203.35,204.33,
SC,2016,1,205.59,206.57,
SC,2016,2,209.75,207.96,
SC,2016,3,213.15,211.02,
SC,2016,4,213.91,214.82,
SC,2017,1,216.26,217.12,
SC,2017,2,221.92,220.06,
SC,2017,3,227.22,225.19,
SC,2017,4,227.38,228.23,
SC,2018,1,231.72,232.59,
SC,2018,2,238.42,236.34,
SC,2018,3,242.08,240.07,
SC,2018,4,243.06,243.96,
SC,2019,1,246.13,247.04,
SC,2019,2,253.38,251.04,
SC,2019,3,254.94,252.95,
SC,2019,4,256.47,257.43,
SC,2020,1,261.87,262.84,
SC,2020,2,268.55,265.92,
SC,2020,3,278.27,276.25,
SC,2020,4,282.56,283.60,
SC,2021,1,294.47,295.50,
SC,2021,2,315.51,312.43,
SC,2021,3,330.05,327.74,
SC,2021,4,344.22,345.43,
SC,2022,1,361.45,362.67,
SC,2022,2,382.02,378.34,
SD,1991,1,100.00,100.00,
SD,1991,2,103.38,102.50,
SD,1991,3,103.81,103.59,
SD,1991,4,102.84,102.96,
SD,1992,1,107.56,107.58,
SD,1992,2,107.79,106.89,
SD,1992,3,110.33,110.08,
SD,1992,4,111.41,111.53,
SD,1993,1,113.12,113.15,
SD,1993,2,116.98,116.01,
SD,1993,3,117.78,117.47,
SD,1993,4,120.74,120.93,
SD,1994,1,123.47,123.47,
SD,1994,2,125.65,124.61,
SD,1994,3,125.81,125.44,
SD,1994,4,128.27,128.55,
SD,1995,1,126.04,125.99,
SD,1995,2,131.59,130.52,
SD,1995,3,130.24,129.82,
SD,1995,4,132.30,132.64,
SD,1996,1,134.02,133.96,
SD,1996,2,135.36,134.26,
SD,1996,3,138.09,137.61,
SD,1996,4,137.66,138.00,
SD,1997,1,136.93,136.92,
SD,1997,2,141.03,139.89,
SD,1997,3,142.13,141.58,
SD,1997,4,141.84,142.17,
SD,1998,1,145.75,145.85,
SD,1998,2,146.68,145.49,
SD,1998,3,145.99,145.30,
SD,1998,4,145.79,146.16,
SD,1999,1,150.49,150.68,
SD,1999,2,152.34,151.17,
SD,1999,3,153.61,152.67,
SD,1999,4,153.55,154.02,
SD,2000,1,155.45,155.75,
SD,2000,2,159.77,158.55,
SD,2000,3,162.11,160.93,
SD,2000,4,160.20,160.78,
SD,2001,1,162.84,163.23,
SD,2001,2,165.91,164.66,
SD,2001,3,167.82,166.48,
SD,2001,4,169.06,169.67,
SD,2002,1,168.40,168.91,
SD,2002,2,173.86,172.53,
SD,2002,3,173.54,172.13,
SD,2002,4,174.41,174.95,
SD,2003,1,175.33,175.95,
SD,2003,2,179.89,178.58,
SD,2003,3,184.43,182.86,
SD,2003,4,184.17,184.65,
SD,2004,1,185.38,186.12,
SD,2004,2,189.53,188.21,
SD,2004,3,194.56,192.87,
SD,2004,4,193.52,193.92,
SD,2005,1,196.03,196.87,
SD,2005,2,202.70,201.35,
SD,2005,3,203.15,201.35,
SD,2005,4,207.70,208.09,
SD,2006,1,207.36,208.22,
SD,2006,2,212.72,211.41,
SD,2006,3,214.38,212.45,
SD,2006,4,214.51,214.85,
SD,2007,1,215.90,216.78,
SD,2007,2,218.59,217.34,
SD,2007,3,221.40,219.35,
SD,2007,4,220.64,221.00,
SD,2008,1,221.81,222.68,
SD,2008,2,223.51,222.29,
SD,2008,3,224.71,222.64,
SD,2008,4,220.21,220.51,
SD,2009,1,221.36,222.25,
SD,2009,2,223.56,222.33,
SD,2009,3,221.89,219.92,
SD,2009,4,222.62,222.84,
SD,2010,1,221.58,222.51,
SD,2010,2,221.42,220.18,
SD,2010,3,220.56,218.65,
SD,2010,4,217.25,217.37,
SD,2011,1,216.88,217.85,
SD,2011,2,218.78,217.53,
SD,2011,3,221.35,219.44,
SD,2011,4,222.39,222.49,
SD,2012,1,218.39,219.48,
SD,2012,2,224.11,222.73,
SD,2012,3,227.57,225.58,
SD,2012,4,226.33,226.45,
SD,2013,1,227.43,228.71,
SD,2013,2,233.14,231.60,
SD,2013,3,237.63,235.48,
SD,2013,4,237.91,238.08,
SD,2014,1,237.63,239.14,
SD,2014,2,243.79,242.00,
SD,2014,3,244.31,242.06,
SD,2014,4,247.41,247.61,
SD,2015,1,246.76,248.51,
SD,2015,2,252.68,250.65,
SD,2015,3,254.71,252.32,
SD,2015,4,256.02,256.31,
SD,2016,1,260.82,262.81,
SD,2016,2,264.21,261.90,
SD,2016,3,269.85,267.33,
SD,2016,4,268.50,268.89,
SD,2017,1,270.09,272.19,
SD,2017,2,280.72,278.13,
SD,2017,3,282.50,279.85,
SD,2017,4,281.17,281.74,
SD,2018,1,284.94,287.06,
SD,2018,2,293.16,290.45,
SD,2018,3,299.99,297.08,
SD,2018,4,299.81,300.61,
SD,2019,1,301.43,303.57,
SD,2019,2,311.13,308.29,
SD,2019,3,311.28,308.14,
SD,2019,4,311.68,312.68,
SD,2020,1,311.96,314.08,
SD,2020,2,325.24,322.32,
SD,2020,3,334.17,330.69,
SD,2020,4,341.22,342.44,
SD,2021,1,358.29,360.63,
SD,2021,2,375.60,372.31,
SD,2021,3,396.72,392.56,
SD,2021,4,407.48,408.95,
SD,2022,1,425.45,428.12,
SD,2022,2,447.73,443.92,
TN,1991,1,100.00,100.00,
TN,1991,2,100.57,100.24,
TN,1991,3,100.90,100.33,
TN,1991,4,101.77,101.56,
TN,1992,1,102.47,102.45,
TN,1992,2,102.46,102.13,
TN,1992,3,104.56,103.98,
TN,1992,4,104.72,104.52,
TN,1993,1,104.75,104.72,
TN,1993,2,106.91,106.57,
TN,1993,3,108.59,107.96,
TN,1993,4,109.72,109.55,
TN,1994,1,111.33,111.29,
TN,1994,2,113.18,112.78,
TN,1994,3,115.05,114.40,
TN,1994,4,115.80,115.67,
TN,1995,1,117.95,117.90,
TN,1995,2,119.28,118.77,
TN,1995,3,121.19,120.53,
TN,1995,4,122.78,122.72,
TN,1996,1,123.76,123.68,
TN,1996,2,125.89,125.27,
TN,1996,3,127.61,127.00,
TN,1996,4,127.82,127.76,
TN,1997,1,129.30,129.21,
TN,1997,2,131.19,130.47,
TN,1997,3,131.30,130.74,
TN,1997,4,131.83,131.77,
TN,1998,1,133.35,133.25,
TN,1998,2,135.83,135.03,
TN,1998,3,136.83,136.34,
TN,1998,4,137.83,137.71,
TN,1999,1,139.70,139.59,
TN,1999,2,141.00,140.17,
TN,1999,3,142.29,141.80,
TN,1999,4,143.49,143.36,
TN,2000,1,144.06,143.91,
TN,2000,2,146.17,145.37,
TN,2000,3,146.41,145.91,
TN,2000,4,146.82,146.61,
TN,2001,1,147.78,147.66,
TN,2001,2,149.09,148.33,
TN,2001,3,149.60,149.00,
TN,2001,4,151.10,150.92,
TN,2002,1,151.98,151.89,
TN,2002,2,153.17,152.39,
TN,2002,3,155.23,154.54,
TN,2002,4,155.02,154.88,
TN,2003,1,156.99,156.96,
TN,2003,2,159.42,158.56,
TN,2003,3,160.86,160.05,
TN,2003,4,162.72,162.67,
TN,2004,1,163.46,163.52,
TN,2004,2,167.22,166.19,
TN,2004,3,170.01,169.10,
TN,2004,4,170.78,170.79,
TN,2005,1,174.29,174.53,
TN,2005,2,178.20,176.92,
TN,2005,3,181.29,180.23,
TN,2005,4,184.43,184.57,
TN,2006,1,187.85,188.26,
TN,2006,2,192.76,191.18,
TN,2006,3,194.65,193.45,
TN,2006,4,196.17,196.32,
TN,2007,1,197.99,198.72,
TN,2007,2,202.99,201.10,
TN,2007,3,202.39,201.10,
TN,2007,4,199.90,199.97,
TN,2008,1,197.83,198.92,
TN,2008,2,198.32,196.27,
TN,2008,3,195.53,194.24,
TN,2008,4,190.89,190.77,
TN,2009,1,188.93,190.45,
TN,2009,2,190.26,188.05,
TN,2009,3,188.97,187.64,
TN,2009,4,187.28,187.07,
TN,2010,1,182.63,184.44,
TN,2010,2,186.84,184.50,
TN,2010,3,182.30,180.95,
TN,2010,4,180.32,180.09,
TN,2011,1,175.87,177.89,
TN,2011,2,178.37,175.90,
TN,2011,3,180.83,179.49,
TN,2011,4,178.31,178.17,
TN,2012,1,174.99,177.05,
TN,2012,2,182.73,180.09,
TN,2012,3,183.30,181.91,
TN,2012,4,183.69,183.72,
TN,2013,1,184.89,186.96,
TN,2013,2,192.14,189.33,
TN,2013,3,192.33,190.82,
TN,2013,4,192.28,192.56,
TN,2014,1,192.99,194.85,
TN,2014,2,200.05,197.26,
TN,2014,3,200.07,198.47,
TN,2014,4,200.55,200.99,
TN,2015,1,203.61,205.31,
TN,2015,2,209.56,206.78,
TN,2015,3,212.00,210.36,
TN,2015,4,212.48,212.94,
TN,2016,1,215.50,217.06,
TN,2016,2,222.69,220.00,
TN,2016,3,226.19,224.47,
TN,2016,4,227.88,228.24,
TN,2017,1,230.24,231.73,
TN,2017,2,239.41,236.79,
TN,2017,3,242.82,241.01,
TN,2017,4,245.53,245.77,
TN,2018,1,248.14,249.62,
TN,2018,2,256.39,253.78,
TN,2018,3,260.53,258.63,
TN,2018,4,263.08,263.24,
TN,2019,1,266.31,267.74,
TN,2019,2,274.86,272.28,
TN,2019,3,277.90,275.87,
TN,2019,4,282.24,282.41,
TN,2020,1,286.95,288.27,
TN,2020,2,294.82,292.27,
TN,2020,3,305.84,303.57,
TN,2020,4,315.36,315.64,
TN,2021,1,329.95,331.17,
TN,2021,2,354.21,351.44,
TN,2021,3,374.40,371.50,
TN,2021,4,392.39,392.85,
TN,2022,1,414.75,416.03,
TN,2022,2,440.12,436.89,
TX,1991,1,100.00,100.00,
TX,1991,2,100.67,100.14,
TX,1991,3,101.05,100.33,
TX,1991,4,100.56,100.12,
TX,1992,1,101.92,101.92,
TX,1992,2,102.25,101.71,
TX,1992,3,103.39,102.65,
TX,1992,4,104.09,103.65,
TX,1993,1,103.93,103.92,
TX,1993,2,105.69,105.13,
TX,1993,3,106.96,106.18,
TX,1993,4,107.84,107.40,
TX,1994,1,108.45,108.45,
TX,1994,2,109.62,109.01,
TX,1994,3,110.28,109.46,
TX,1994,4,110.37,109.97,
TX,1995,1,110.40,110.38,
TX,1995,2,111.49,110.85,
TX,1995,3,112.49,111.64,
TX,1995,4,112.68,112.33,
TX,1996,1,112.95,112.93,
TX,1996,2,114.19,113.48,
TX,1996,3,114.88,114.01,
TX,1996,4,114.57,114.26,
TX,1997,1,114.87,114.84,
TX,1997,2,116.43,115.68,
TX,1997,3,117.20,116.31,
TX,1997,4,117.96,117.69,
TX,1998,1,119.62,119.60,
TX,1998,2,121.86,121.01,
TX,1998,3,124.02,123.07,
TX,1998,4,125.13,124.88,
TX,1999,1,126.69,126.67,
TX,1999,2,129.76,128.82,
TX,1999,3,131.70,130.70,
TX,1999,4,133.33,133.09,
TX,2000,1,135.62,135.64,
TX,2000,2,138.75,137.70,
TX,2000,3,141.20,140.13,
TX,2000,4,142.35,142.10,
TX,2001,1,143.83,143.87,
TX,2001,2,146.68,145.54,
TX,2001,3,147.81,146.66,
TX,2001,4,147.97,147.73,
TX,2002,1,148.79,148.87,
TX,2002,2,151.65,150.43,
TX,2002,3,152.51,151.32,
TX,2002,4,152.81,152.60,
TX,2003,1,153.27,153.36,
TX,2003,2,155.23,153.95,
TX,2003,3,156.15,154.92,
TX,2003,4,156.05,155.85,
TX,2004,1,157.05,157.16,
TX,2004,2,159.99,158.64,
TX,2004,3,161.28,160.00,
TX,2004,4,161.68,161.50,
TX,2005,1,163.30,163.45,
TX,2005,2,167.36,165.91,
TX,2005,3,169.86,168.46,
TX,2005,4,171.32,171.16,
TX,2006,1,173.89,174.14,
TX,2006,2,177.80,176.17,
TX,2006,3,180.34,178.80,
TX,2006,4,182.18,182.07,
TX,2007,1,184.47,184.90,
TX,2007,2,188.28,186.39,
TX,2007,3,189.33,187.62,
TX,2007,4,188.61,188.60,
TX,2008,1,187.43,188.08,
TX,2008,2,189.74,187.60,
TX,2008,3,190.04,188.26,
TX,2008,4,186.07,186.15,
TX,2009,1,185.31,186.17,
TX,2009,2,188.48,186.10,
TX,2009,3,188.09,186.25,
TX,2009,4,187.19,187.42,
TX,2010,1,186.31,187.34,
TX,2010,2,190.19,187.53,
TX,2010,3,188.57,186.75,
TX,2010,4,182.93,183.22,
TX,2011,1,181.84,182.92,
TX,2011,2,186.50,183.74,
TX,2011,3,185.48,183.71,
TX,2011,4,185.03,185.42,
TX,2012,1,186.29,187.37,
TX,2012,2,192.42,189.49,
TX,2012,3,194.86,193.07,
TX,2012,4,195.76,196.22,
TX,2013,1,197.81,198.84,
TX,2013,2,205.39,202.32,
TX,2013,3,206.98,205.06,
TX,2013,4,208.89,209.50,
TX,2014,1,212.82,213.76,
TX,2014,2,218.19,214.98,
TX,2014,3,221.96,219.92,
TX,2014,4,222.53,223.27,
TX,2015,1,226.75,227.56,
TX,2015,2,234.60,231.25,
TX,2015,3,236.96,234.75,
TX,2015,4,237.50,238.43,
TX,2016,1,241.80,242.47,
TX,2016,2,249.86,246.36,
TX,2016,3,253.43,251.11,
TX,2016,4,253.30,254.33,
TX,2017,1,257.94,258.46,
TX,2017,2,268.25,264.62,
TX,2017,3,270.21,267.78,
TX,2017,4,271.29,272.35,
TX,2018,1,276.32,276.81,
TX,2018,2,283.83,280.06,
TX,2018,3,285.55,283.04,
TX,2018,4,285.15,286.12,
TX,2019,1,289.48,290.03,
TX,2019,2,296.60,292.73,
TX,2019,3,298.43,295.77,
TX,2019,4,299.52,300.45,
TX,2020,1,304.82,305.53,
TX,2020,2,310.54,306.51,
TX,2020,3,318.83,315.91,
TX,2020,4,327.54,328.48,
TX,2021,1,341.87,342.87,
TX,2021,2,364.03,359.28,
TX,2021,3,380.27,376.63,
TX,2021,4,391.64,392.73,
TX,2022,1,410.20,411.61,
TX,2022,2,438.77,432.97,
UT,1991,1,100.00,100.00,
UT,1991,2,101.49,100.67,
UT,1991,3,102.27,101.66,
UT,1991,4,104.20,103.69,
UT,1992,1,106.12,106.14,
UT,1992,2,109.64,108.75,
UT,1992,3,110.54,109.83,
UT,1992,4,114.61,114.10,
UT,1993,1,117.67,117.71,
UT,1993,2,122.75,121.74,
UT,1993,3,128.44,127.54,
UT,1993,4,133.67,133.15,
UT,1994,1,137.80,137.87,
UT,1994,2,145.22,144.02,
UT,1994,3,149.43,148.27,
UT,1994,4,151.97,151.50,
UT,1995,1,154.61,154.71,
UT,1995,2,157.91,156.52,
UT,1995,3,161.92,160.63,
UT,1995,4,163.80,163.40,
UT,1996,1,167.69,167.79,
UT,1996,2,171.87,170.26,
UT,1996,3,174.16,172.80,
UT,1996,4,175.19,174.86,
UT,1997,1,175.43,175.48,
UT,1997,2,179.15,177.37,
UT,1997,3,179.88,178.58,
UT,1997,4,179.92,179.62,
UT,1998,1,181.72,181.70,
UT,1998,2,185.82,183.93,
UT,1998,3,184.87,183.64,
UT,1998,4,186.76,186.48,
UT,1999,1,187.13,186.99,
UT,1999,2,190.09,188.18,
UT,1999,3,189.80,188.61,
UT,1999,4,190.54,190.24,
UT,2000,1,191.27,191.01,
UT,2000,2,193.73,191.87,
UT,2000,3,194.89,193.66,
UT,2000,4,193.89,193.62,
UT,2001,1,195.72,195.32,
UT,2001,2,197.71,195.97,
UT,2001,3,197.22,195.91,
UT,2001,4,197.23,196.92,
UT,2002,1,198.32,197.89,
UT,2002,2,199.54,197.95,
UT,2002,3,200.35,198.89,
UT,2002,4,202.57,202.19,
UT,2003,1,201.42,201.05,
UT,2003,2,205.52,204.01,
UT,2003,3,207.33,205.71,
UT,2003,4,206.67,206.13,
UT,2004,1,210.06,209.89,
UT,2004,2,215.27,213.74,
UT,2004,3,219.40,217.49,
UT,2004,4,223.49,222.86,
UT,2005,1,227.50,227.56,
UT,2005,2,235.62,233.93,
UT,2005,3,246.32,243.92,
UT,2005,4,255.12,254.46,
UT,2006,1,263.61,263.93,
UT,2006,2,276.15,274.18,
UT,2006,3,287.80,284.62,
UT,2006,4,298.19,297.49,
UT,2007,1,306.60,307.39,
UT,2007,2,318.45,316.01,
UT,2007,3,321.62,317.78,
UT,2007,4,314.72,313.91,
UT,2008,1,310.80,312.22,
UT,2008,2,307.34,304.79,
UT,2008,3,299.50,295.48,
UT,2008,4,285.33,284.68,
UT,2009,1,276.73,278.61,
UT,2009,2,270.57,267.92,
UT,2009,3,268.83,265.02,
UT,2009,4,263.69,263.19,
UT,2010,1,254.56,256.71,
UT,2010,2,259.07,256.22,
UT,2010,3,253.74,249.94,
UT,2010,4,248.64,248.38,
UT,2011,1,235.59,237.84,
UT,2011,2,238.05,235.00,
UT,2011,3,241.37,237.86,
UT,2011,4,237.57,237.54,
UT,2012,1,241.64,243.88,
UT,2012,2,254.18,250.65,
UT,2012,3,257.68,254.04,
UT,2012,4,261.84,262.26,
UT,2013,1,266.50,268.55,
UT,2013,2,279.99,275.86,
UT,2013,3,286.02,282.34,
UT,2013,4,282.87,283.66,
UT,2014,1,285.74,287.28,
UT,2014,2,293.11,288.84,
UT,2014,3,294.12,290.60,
UT,2014,4,294.30,295.36,
UT,2015,1,300.59,301.67,
UT,2015,2,308.70,304.20,
UT,2015,3,312.96,309.63,
UT,2015,4,316.47,317.60,
UT,2016,1,323.20,323.97,
UT,2016,2,334.35,329.56,
UT,2016,3,340.48,337.10,
UT,2016,4,341.85,343.12,
UT,2017,1,349.57,350.04,
UT,2017,2,364.05,358.89,
UT,2017,3,371.69,368.27,
UT,2017,4,375.73,377.06,
UT,2018,1,386.88,387.23,
UT,2018,2,403.07,397.36,
UT,2018,3,407.41,403.78,
UT,2018,4,410.84,412.40,
UT,2019,1,419.36,419.50,
UT,2019,2,434.11,428.01,
UT,2019,3,440.79,436.94,
UT,2019,4,444.36,446.13,
UT,2020,1,460.78,460.72,
UT,2020,2,471.70,465.16,
UT,2020,3,489.56,485.29,
UT,2020,4,513.58,515.77,
UT,2021,1,551.33,550.88,
UT,2021,2,603.94,595.89,
UT,2021,3,636.83,631.18,
UT,2021,4,653.51,656.37,
UT,2022,1,698.88,698.15,
UT,2022,2,731.10,721.54,
VA,1991,1,100.00,100.00,
VA,1991,2,99.93,99.32,
VA,1991,3,99.53,99.04,
VA,1991,4,100.53,99.91,
VA,1992,1,101.12,101.12,
VA,1992,2,100.54,99.93,
VA,1992,3,101.40,100.87,
VA,1992,4,101.69,101.09,
VA,1993,1,100.90,100.91,
VA,1993,2,102.04,101.43,
VA,1993,3,102.32,101.73,
VA,1993,4,102.45,101.92,
VA,1994,1,102.48,102.46,
VA,1994,2,103.88,103.25,
VA,1994,3,104.45,103.80,
VA,1994,4,105.13,104.68,
VA,1995,1,104.58,104.53,
VA,1995,2,105.31,104.63,
VA,1995,3,105.96,105.29,
VA,1995,4,105.39,105.03,
VA,1996,1,106.11,106.01,
VA,1996,2,107.11,106.39,
VA,1996,3,107.56,106.87,
VA,1996,4,107.48,107.20,
VA,1997,1,108.23,108.11,
VA,1997,2,108.95,108.15,
VA,1997,3,109.44,108.73,
VA,1997,4,110.11,109.91,
VA,1998,1,110.18,110.05,
VA,1998,2,112.33,111.45,
VA,1998,3,112.90,112.12,
VA,1998,4,114.14,114.02,
VA,1999,1,116.57,116.49,
VA,1999,2,118.16,117.13,
VA,1999,3,119.86,118.97,
VA,1999,4,121.02,120.99,
VA,2000,1,123.15,123.14,
VA,2000,2,126.93,125.76,
VA,2000,3,129.21,128.14,
VA,2000,4,130.29,130.32,
VA,2001,1,133.96,134.07,
VA,2001,2,138.34,137.00,
VA,2001,3,141.48,140.20,
VA,2001,4,142.50,142.58,
VA,2002,1,145.32,145.52,
VA,2002,2,151.16,149.68,
VA,2002,3,154.42,152.96,
VA,2002,4,156.43,156.50,
VA,2003,1,160.07,160.37,
VA,2003,2,166.58,164.92,
VA,2003,3,171.24,169.65,
VA,2003,4,175.37,175.41,
VA,2004,1,180.36,180.71,
VA,2004,2,188.81,186.89,
VA,2004,3,196.54,194.75,
VA,2004,4,202.40,202.51,
VA,2005,1,209.66,210.01,
VA,2005,2,220.16,217.88,
VA,2005,3,228.10,225.95,
VA,2005,4,232.97,233.31,
VA,2006,1,238.17,238.52,
VA,2006,2,243.80,241.19,
VA,2006,3,244.13,241.67,
VA,2006,4,245.31,245.90,
